FileName,Type,Name,ReleaseDate,Eoas,Eol,Version,Date
amazon-linux,versions,2018.03.0.20220705.1,2022-08-04,,,,
amazon-linux,versions,2022.0.20220728.1,2022-08-03,,,,
amazon-linux,versions,2022.0.20220628.8,2022-07-18,,,,
amazon-linux,versions,2022.0.20220531.0,2022-06-30,,,,
amazon-linux,versions,2018.03.0.20220609.0,2022-06-22,,,,
amazon-linux,versions,2.0.20220606.1,2022-06-21,,,,
amazon-linux,versions,2022.0.20220504.1,2022-05-12,,,,
amazon-linux,versions,2018.03.0.20220503.0,2022-05-12,,,,
amazon-linux,versions,2.0.20220426.0,2022-05-03,,,,
amazon-linux,versions,2022.0.20220419.0,2022-05-02,,,,
amazon-linux,versions,2018.03.0.20220419.0,2022-04-23,,,,
amazon-linux,versions,2.0.20220419.0,2022-04-21,,,,
amazon-linux,versions,2.0.20220406.1,2022-04-13,,,,
amazon-linux,versions,2022.0.20220315.0,2022-03-30,,,,
amazon-linux,versions,2018.03.0.20220315.0,2022-03-19,,,,
amazon-linux,versions,2022.0.20220308.1,2022-03-18,,,,
amazon-linux,versions,2.0.20220316.0,2022-03-18,,,,
amazon-linux,versions,2.0.20220218.1,2022-03-04,,,,
amazon-linux,versions,2018.03.0.20220209.0,2022-02-28,,,,
amazon-linux,versions,2022.0.20220202.0,2022-02-08,,,,
amazon-linux,versions,2.0.20220121.0,2022-02-04,,,,
amazon-linux,versions,2018.03.0.20220119.1,2022-01-27,,,,
amazon-linux,versions,2.0.20211223.0,2022-01-12,,,,
amazon-linux,versions,2018.03.0.20211201.0,2021-12-02,,,,
amazon-linux,versions,2.0.20211201.0,2021-12-02,,,,
amazon-linux,versions,2018.03.0.20211015.1,2021-11-10,,,,
amazon-linux,versions,2.0.20211005.0,2021-10-21,,,,
amazon-linux,versions,2018.03.0.20211001.0,2021-10-01,,,,
amazon-linux,versions,2.0.20211001.0,2021-10-01,,,,
amazon-linux,versions,2.0.20210813.1,2021-09-09,,,,
amazon-linux,versions,2018.03.0.20210721.0,2021-08-02,,,,
amazon-linux,versions,2.0.20210721.2,2021-08-02,,,,
amazon-linux,versions,2.0.20210701.0,2021-07-16,,,,
amazon-linux,versions,2.0.20210617.0,2021-06-25,,,,
amazon-linux,versions,2.0.20210525.0,2021-06-14,,,,
amazon-linux,versions,2018.03.0.20210521.1,2021-06-04,,,,
amazon-linux,versions,2.0.20210421.0,2021-06-03,,,,
amazon-linux,versions,2018.03.0.20210408.0,2021-04-29,,,,
amazon-linux,versions,2018.03.0.20210319.0,2021-03-30,,,,
amazon-linux,versions,2.0.20210326.0,2021-03-30,,,,
amazon-linux,versions,2.0.20210219.0,2021-02-24,,,,
amazon-linux,versions,2018.03.0.20210126.1,2021-01-27,,,,
amazon-linux,versions,2.0.20210126.0,2021-01-27,,,,
amazon-linux,versions,2018.03.0.20201209.1,2020-12-23,,,,
amazon-linux,versions,2.0.20201218.1,2020-12-23,,,,
amazon-linux,versions,2018.03.0.20201028.0,2020-12-18,,,,
amazon-linux,versions,2.0.20201111.0,2020-12-18,,,,
amazon-linux,versions,2.0.20200722.0,2020-07-31,,,,
amazon-linux,versions,2018.03.0.20200602.1,2020-06-30,,,,
amazon-linux,versions,2.0.20200602.0,2020-06-30,,,,
amazon-linux,versions,2.0.20200406.0,2020-04-21,,,,
amazon-linux,versions,2018.03.0.20200318.1,2020-04-01,,,,
amazon-linux,versions,2.0.20200304.0,2020-04-01,,,,
amazon-linux,versions,2.0.20200207.1,2020-02-20,,,,
amazon-linux,versions,2018.03.0.20191219.0,2020-01-16,,,,
amazon-linux,versions,2.0.20191217.0,2020-01-10,,,,
amazon-linux,versions,2018.03.0.20191014.0,2019-10-22,,,,
amazon-linux,versions,2.0.20191016.0,2019-10-22,,,,
amazon-linux,versions,2018.03.0.20190826,2019-09-06,,,,
amazon-linux,versions,2.0.20190823.1,2019-09-06,,,,
amazon-linux,versions,2018.03.0.20190514,2019-05-23,,,,
amazon-linux,versions,2.0.20190508,2019-05-23,,,,
amazon-linux,versions,2018.03.0.20190212,2019-05-10,,,,
amazon-linux,versions,2.0.20190228,2019-05-10,,,,
amazon-linux,versions,2.0.20190218,2019-02-26,,,,
amazon-linux,versions,2.0.20190212,2019-02-13,,,,
amazon-linux,versions,2018.03.0.20190207,2019-02-08,,,,
amazon-linux,versions,2.0.20190207,2019-02-08,,,,
amazon-linux,versions,2.0.20190115,2019-01-22,,,,
amazon-linux,versions,2018.03.0.20190118,2019-01-21,,,,
amazon-linux,versions,2.0.20181114,2018-11-27,,,,
amazon-linux,versions,2.0.20181010,2018-10-18,,,,
amazon-linux,versions,2.0.20180827,2018-10-18,,,,
amazon-linux,versions,2018.03.0.20180827,2018-08-30,,,,
amazon-linux,versions,2018.03.0.20180622,2018-06-26,,,,
amazon-linux,versions,2.0.20180622.1,2018-06-26,,,,
amazon-linux,versions,2018.03.0.20180424,2018-04-25,,,,
amazon-linux,versions,2017.12.0.20180330,2018-04-10,,,,
amazon-linux,versions,2017.09.1.20180409,2018-04-10,,,,
amazon-linux,versions,2017.12.0.20180222,2018-02-26,,,,
amazon-linux,versions,2017.09.1.20180222,2018-02-26,,,,
amazon-linux,versions,2017.12.0.20171212.2,2017-12-13,,,,
amazon-linux,versions,2017.09.0.20170930,2017-11-03,,,,
amazon-linux,versions,2017.03.1.20170812,2017-11-03,,,,
amazon-linux,versions,2016.09.1.20161221,2017-11-03,,,,
amazon-linux,versions,2017.03.0.20170812,2017-09-13,,,,
amazon-linux,versions,2017.03.0.20170401,2017-04-07,,,,
amazon-linux,versions,2016.09.0.20161118,2016-11-22,,,,
amazon-linux,versions,2016.09.0.20161028,2016-11-16,,,,
dbt-core,versions,1.9.1,2024-12-16,,,,
dbt-core,versions,1.9.0,2024-12-09,,,,
dbt-core,versions,1.7.19,2024-12-02,,,,
dbt-core,versions,1.8.9,2024-11-21,,,,
dbt-core,versions,1.8.8,2024-10-23,,,,
dbt-core,versions,1.8.7,2024-09-24,,,,
dbt-core,versions,1.8.6,2024-08-29,,,,
dbt-core,versions,1.8.5,2024-08-07,,,,
dbt-core,versions,1.7.18,2024-08-07,,,,
dbt-core,versions,1.6.18,2024-08-07,,,,
dbt-core,versions,1.8.4,2024-07-18,,,,
dbt-core,versions,1.8.3,2024-06-20,,,,
dbt-core,versions,1.7.17,2024-06-20,,,,
dbt-core,versions,1.6.17,2024-06-20,,,,
dbt-core,versions,1.8.2,2024-06-05,,,,
dbt-core,versions,1.7.16,2024-06-05,,,,
dbt-core,versions,1.6.16,2024-06-05,,,,
dbt-core,versions,1.8.1,2024-05-22,,,,
dbt-core,versions,1.7.15,2024-05-22,,,,
dbt-core,versions,1.6.15,2024-05-22,,,,
dbt-core,versions,1.8.0,2024-05-09,,,,
dbt-core,versions,1.7.14,2024-05-02,,,,
dbt-core,versions,1.6.14,2024-05-02,,,,
dbt-core,versions,1.7.13,2024-04-18,,,,
dbt-core,versions,1.6.13,2024-04-18,,,,
dbt-core,versions,1.7.12,2024-04-16,,,,
dbt-core,versions,1.6.12,2024-04-16,,,,
dbt-core,versions,1.7.11,2024-03-28,,,,
dbt-core,versions,1.6.11,2024-03-28,,,,
dbt-core,versions,1.5.11,2024-03-28,,,,
dbt-core,versions,1.7.10,2024-03-14,,,,
dbt-core,versions,1.7.9,2024-02-28,,,,
dbt-core,versions,1.6.10,2024-02-28,,,,
dbt-core,versions,1.5.10,2024-02-28,,,,
dbt-core,versions,1.7.8,2024-02-14,,,,
dbt-core,versions,1.7.7,2024-02-01,,,,
dbt-core,versions,1.7.6,2024-01-25,,,,
dbt-core,versions,1.7.5,2024-01-18,,,,
dbt-core,versions,1.7.4,2023-12-14,,,,
dbt-core,versions,1.7.3,2023-11-29,,,,
dbt-core,versions,1.7.2,2023-11-16,,,,
dbt-core,versions,1.6.9,2023-11-16,,,,
dbt-core,versions,1.6.8,2023-11-08,,,,
dbt-core,versions,1.7.1,2023-11-07,,,,
dbt-core,versions,1.7.0,2023-11-02,,,,
dbt-core,versions,1.6.7,2023-11-01,,,,
dbt-core,versions,1.5.9,2023-10-31,,,,
dbt-core,versions,1.6.6,2023-10-11,,,,
dbt-core,versions,1.5.8,2023-10-11,,,,
dbt-core,versions,1.4.9,2023-10-11,,,,
dbt-core,versions,1.3.7,2023-10-11,,,,
dbt-core,versions,1.6.5,2023-10-02,,,,
dbt-core,versions,1.6.4,2023-09-28,,,,
dbt-core,versions,1.5.7,2023-09-28,,,,
dbt-core,versions,1.4.8,2023-09-20,,,,
dbt-core,versions,1.3.6,2023-09-20,,,,
dbt-core,versions,1.6.3,2023-09-19,,,,
dbt-core,versions,1.6.2,2023-09-07,,,,
dbt-core,versions,1.6.1,2023-08-23,,,,
dbt-core,versions,1.5.6,2023-08-21,,,,
dbt-core,versions,1.5.5,2023-08-17,,,,
dbt-core,versions,1.4.7,2023-08-04,,,,
dbt-core,versions,1.3.5,2023-08-04,,,,
dbt-core,versions,1.6.0,2023-07-31,,,,
dbt-core,versions,1.5.4,2023-07-28,,,,
dbt-core,versions,1.5.3,2023-07-17,,,,
dbt-core,versions,1.5.2,2023-06-22,,,,
dbt-core,versions,1.5.1,2023-05-30,,,,
dbt-core,versions,1.5.0,2023-04-27,,,,
dbt-core,versions,1.4.6,2023-04-19,,,,
dbt-core,versions,1.3.4,2023-04-19,,,,
dbt-core,versions,1.2.6,2023-04-19,,,,
dbt-core,versions,1.1.5,2023-04-19,,,,
dbt-core,versions,1.4.5,2023-03-10,,,,
dbt-core,versions,1.4.4,2023-02-28,,,,
dbt-core,versions,1.3.3,2023-02-28,,,,
dbt-core,versions,1.2.5,2023-02-28,,,,
dbt-core,versions,1.1.4,2023-02-28,,,,
dbt-core,versions,1.4.3,2023-02-24,,,,
dbt-core,versions,1.4.2,2023-02-23,,,,
dbt-core,versions,1.4.1,2023-01-25,,,,
dbt-core,versions,1.4.0,2023-01-25,,,,
dbt-core,versions,1.0.9,2023-01-05,,,,
dbt-core,versions,1.3.2,2023-01-04,,,,
dbt-core,versions,1.2.4,2023-01-04,,,,
dbt-core,versions,1.1.3,2023-01-04,,,,
dbt-core,versions,1.3.1,2022-11-16,,,,
dbt-core,versions,1.2.3,2022-11-16,,,,
dbt-core,versions,1.3.0,2022-10-11,,,,
dbt-core,versions,1.2.2,2022-10-03,,,,
dbt-core,versions,1.2.1,2022-08-25,,,,
dbt-core,versions,1.1.2,2022-07-28,,,,
dbt-core,versions,1.2.0,2022-07-26,,,,
dbt-core,versions,1.1.1,2022-06-15,,,,
dbt-core,versions,1.0.8,2022-06-15,,,,
dbt-core,versions,1.0.7,2022-05-20,,,,
dbt-core,versions,1.1.0,2022-04-28,,,,
dbt-core,versions,1.0.6,2022-04-27,,,,
dbt-core,versions,1.0.5,2022-04-20,,,,
dbt-core,versions,1.0.4,2022-03-18,,,,
dbt-core,versions,1.0.3,2022-02-21,,,,
dbt-core,versions,1.0.2,2022-02-18,,,,
dbt-core,versions,1.0.1,2022-01-03,,,,
dbt-core,versions,1.0.0,2021-12-03,,,,
ipados,versions,18.2.1,2025-01-06,,,,
ipados,versions,18.2,2024-12-11,,,,
ipados,versions,17.7.3,2024-12-11,,,,
ipados,versions,18.1.1,2024-11-19,,,,
ipados,versions,17.7.2,2024-11-19,,,,
ipados,versions,18.1,2024-10-28,,,,
ipados,versions,17.7.1,2024-10-28,,,,
ipados,versions,18.0.1,2024-10-03,,,,
ipados,versions,18,2024-09-16,,,,
ipados,versions,17.7,2024-09-16,,,,
ipados,versions,17.6.1,2024-08-07,,,,
ipados,versions,16.7.10,2024-08-07,,,,
ipados,versions,17.6,2024-07-29,,,,
ipados,versions,16.7.9,2024-07-29,,,,
ipados,versions,15.8.3,2024-07-29,,,,
ipados,versions,17.5.1,2024-05-20,,,,
ipados,versions,17.5,2024-05-13,,,,
ipados,versions,16.7.8,2024-05-13,,,,
ipados,versions,17.4.1,2024-03-21,,,,
ipados,versions,16.7.7,2024-03-21,,,,
ipados,versions,17.4,2024-03-05,,,,
ipados,versions,16.7.6,2024-03-05,,,,
ipados,versions,15.8.2,2024-03-05,,,,
ipados,versions,17.3.1,2024-02-08,,,,
ipados,versions,17.3,2024-01-22,,,,
ipados,versions,17,2024-01-22,,,,
ipados,versions,16.7.5,2024-01-22,,,,
ipados,versions,16,2024-01-22,,,,
ipados,versions,15.8.1,2024-01-22,,,,
ipados,versions,15,2024-01-22,,,,
ipados,versions,13.3,2019-12-10,,,,
ipados,versions,13.2.3,2019-11-18,,,,
ipados,versions,13.2.2,2019-11-07,,,,
ipados,versions,13.2,2019-10-28,,,,
ipados,versions,13.1.3,2019-10-15,,,,
ipados,versions,13.1.2,2019-09-30,,,,
ipados,versions,13.1.1,2019-09-27,,,,
ipados,versions,13.1,2019-09-24,,,,
ipados,versions,13,2019-09-24,,,,
php,versions,8.4.3,2025-01-16,,,,
php,versions,8.3.16,2025-01-16,,,,
php,versions,8.4.2,2024-12-19,,,,
php,versions,8.3.15,2024-12-19,,,,
php,versions,8.2.27,2024-12-19,,,,
php,versions,8.4.1,2024-11-21,,,,
php,versions,8.3.14,2024-11-21,,,,
php,versions,8.2.26,2024-11-21,,,,
php,versions,8.1.31,2024-11-21,,,,
php,versions,8.3.13,2024-10-24,,,,
php,versions,8.2.25,2024-10-24,,,,
php,versions,8.3.12,2024-09-26,,,,
php,versions,8.2.24,2024-09-26,,,,
php,versions,8.1.30,2024-09-26,,,,
php,versions,8.3.11,2024-08-29,,,,
php,versions,8.2.23,2024-08-29,,,,
php,versions,8.3.10,2024-08-01,,,,
php,versions,8.2.22,2024-08-01,,,,
php,versions,8.3.9,2024-07-04,,,,
php,versions,8.2.21,2024-07-04,,,,
php,versions,8.3.8,2024-06-06,,,,
php,versions,8.2.20,2024-06-06,,,,
php,versions,8.1.29,2024-06-06,,,,
php,versions,8.3.7,2024-05-09,,,,
php,versions,8.2.19,2024-05-09,,,,
php,versions,8.3.6,2024-04-11,,,,
php,versions,8.2.18,2024-04-11,,,,
php,versions,8.1.28,2024-04-11,,,,
php,versions,8.3.4,2024-03-14,,,,
php,versions,8.2.17,2024-03-14,,,,
php,versions,8.3.3,2024-02-15,,,,
php,versions,8.2.16,2024-02-15,,,,
php,versions,8.3.2,2024-01-18,,,,
php,versions,8.2.15,2024-01-18,,,,
php,versions,8.3.1,2023-12-21,,,,
php,versions,8.2.14,2023-12-21,,,,
php,versions,8.1.27,2023-12-21,,,,
php,versions,8.3.0,2023-11-23,,,,
php,versions,8.2.13,2023-11-23,,,,
php,versions,8.1.26,2023-11-23,,,,
php,versions,8.2.12,2023-10-26,,,,
php,versions,8.1.25,2023-10-26,,,,
php,versions,8.2.11,2023-09-28,,,,
php,versions,8.1.24,2023-09-28,,,,
php,versions,8.2.10,2023-08-31,,,,
php,versions,8.1.23,2023-08-31,,,,
php,versions,8.2.9,2023-08-03,,,,
php,versions,8.1.22,2023-08-03,,,,
php,versions,8.0.30,2023-08-03,,,,
php,versions,8.2.8,2023-07-06,,,,
php,versions,8.1.21,2023-07-06,,,,
php,versions,8.2.7,2023-06-08,,,,
php,versions,8.1.20,2023-06-08,,,,
php,versions,8.0.29,2023-06-08,,,,
php,versions,8.2.6,2023-05-11,,,,
php,versions,8.1.19,2023-05-11,,,,
php,versions,8.2.5,2023-04-13,,,,
php,versions,8.1.18,2023-04-13,,,,
php,versions,8.2.4,2023-03-16,,,,
php,versions,8.1.17,2023-03-16,,,,
php,versions,8.2.3,2023-02-14,,,,
php,versions,8.1.16,2023-02-14,,,,
php,versions,8.0.28,2023-02-14,,,,
php,versions,8.2.2,2023-02-02,,,,
php,versions,8.1.15,2023-02-02,,,,
php,versions,8.2.1,2023-01-05,,,,
php,versions,8.1.14,2023-01-05,,,,
php,versions,8.0.27,2023-01-05,,,,
php,versions,8.2.0,2022-12-08,,,,
php,versions,8.1.13,2022-11-24,,,,
php,versions,8.0.26,2022-11-24,,,,
php,versions,7.4.33,2022-11-03,,,,
php,versions,8.1.12,2022-10-27,,,,
php,versions,8.0.25,2022-10-27,,,,
php,versions,8.1.11,2022-09-29,,,,
php,versions,8.0.24,2022-09-29,,,,
php,versions,7.4.32,2022-09-29,,,,
php,versions,8.1.10,2022-09-01,,,,
php,versions,8.0.23,2022-09-01,,,,
php,versions,8.1.9,2022-08-04,,,,
php,versions,8.0.22,2022-08-04,,,,
php,versions,8.1.8,2022-07-07,,,,
php,versions,8.0.21,2022-07-07,,,,
php,versions,8.1.7,2022-06-09,,,,
php,versions,8.0.20,2022-06-09,,,,
php,versions,7.4.30,2022-06-09,,,,
php,versions,8.1.6,2022-05-12,,,,
php,versions,8.0.19,2022-05-12,,,,
php,versions,8.1.5,2022-04-14,,,,
php,versions,8.0.18,2022-04-14,,,,
php,versions,7.4.29,2022-04-14,,,,
php,versions,8.1.4,2022-03-17,,,,
php,versions,8.0.17,2022-03-17,,,,
php,versions,8.1.3,2022-02-17,,,,
php,versions,8.0.16,2022-02-17,,,,
php,versions,7.4.28,2022-02-17,,,,
php,versions,8.1.2,2022-01-20,,,,
php,versions,8.0.15,2022-01-20,,,,
php,versions,8.1.1,2021-12-16,,,,
php,versions,8.0.14,2021-12-16,,,,
php,versions,7.4.27,2021-12-16,,,,
php,versions,8.1.0,2021-11-25,,,,
php,versions,8.0.13,2021-11-18,,,,
php,versions,7.4.26,2021-11-18,,,,
php,versions,7.3.33,2021-11-18,,,,
php,versions,7.3.32,2021-10-28,,,,
php,versions,8.0.12,2021-10-21,,,,
php,versions,7.4.25,2021-10-21,,,,
php,versions,8.0.11,2021-09-23,,,,
php,versions,7.4.24,2021-09-23,,,,
php,versions,7.3.31,2021-09-23,,,,
php,versions,8.0.10,2021-08-26,,,,
php,versions,7.4.23,2021-08-26,,,,
php,versions,7.3.30,2021-08-26,,,,
php,versions,8.0.9,2021-07-29,,,,
php,versions,7.4.22,2021-07-29,,,,
php,versions,8.0.8,2021-07-01,,,,
php,versions,7.4.21,2021-07-01,,,,
php,versions,7.3.29,2021-07-01,,,,
php,versions,8.0.7,2021-06-03,,,,
php,versions,7.4.20,2021-06-03,,,,
php,versions,8.0.6,2021-05-06,,,,
php,versions,7.4.19,2021-05-06,,,,
php,versions,8.0.5,2021-04-29,,,,
php,versions,7.4.18,2021-04-29,,,,
php,versions,7.3.28,2021-04-29,,,,
php,versions,8.0.3,2021-03-04,,,,
php,versions,7.4.16,2021-03-04,,,,
php,versions,8.0.2,2021-02-04,,,,
php,versions,7.4.15,2021-02-04,,,,
php,versions,7.3.27,2021-02-04,,,,
php,versions,8.0.1,2021-01-07,,,,
php,versions,7.4.14,2021-01-07,,,,
php,versions,7.3.26,2021-01-07,,,,
php,versions,8.0.0,2020-11-26,,,,
php,versions,7.4.13,2020-11-26,,,,
php,versions,7.3.25,2020-11-26,,,,
php,versions,7.4.12,2020-10-29,,,,
php,versions,7.3.24,2020-10-29,,,,
php,versions,7.4.11,2020-10-01,,,,
php,versions,7.3.23,2020-10-01,,,,
php,versions,7.2.34,2020-10-01,,,,
php,versions,7.4.10,2020-09-03,,,,
php,versions,7.3.22,2020-09-03,,,,
php,versions,7.4.9,2020-08-06,,,,
php,versions,7.3.21,2020-08-06,,,,
php,versions,7.2.33,2020-08-06,,,,
php,versions,7.4.8,2020-07-09,,,,
php,versions,7.3.20,2020-07-09,,,,
php,versions,7.2.32,2020-07-09,,,,
php,versions,7.4.7,2020-06-11,,,,
php,versions,7.3.19,2020-06-11,,,,
php,versions,7.4.6,2020-05-14,,,,
php,versions,7.3.18,2020-05-14,,,,
php,versions,7.2.31,2020-05-14,,,,
php,versions,7.4.5,2020-04-16,,,,
php,versions,7.3.17,2020-04-16,,,,
php,versions,7.2.30,2020-04-16,,,,
php,versions,7.4.4,2020-03-19,,,,
php,versions,7.3.16,2020-03-19,,,,
php,versions,7.2.29,2020-03-19,,,,
php,versions,7.4.3,2020-02-20,,,,
php,versions,7.3.15,2020-02-20,,,,
php,versions,7.2.28,2020-02-20,,,,
php,versions,7.4.2,2020-01-23,,,,
php,versions,7.3.14,2020-01-23,,,,
php,versions,7.2.27,2020-01-23,,,,
php,versions,7.4.1,2019-12-18,,,,
php,versions,7.3.13,2019-12-18,,,,
php,versions,7.2.26,2019-12-18,,,,
php,versions,7.4.0,2019-11-28,,,,
php,versions,7.3.12,2019-11-21,,,,
php,versions,7.2.25,2019-11-21,,,,
php,versions,7.3.11,2019-10-24,,,,
php,versions,7.2.24,2019-10-24,,,,
php,versions,7.1.33,2019-10-24,,,,
php,versions,7.3.10,2019-09-26,,,,
php,versions,7.2.23,2019-09-26,,,,
php,versions,7.3.9,2019-08-29,,,,
php,versions,7.2.22,2019-08-29,,,,
php,versions,7.1.32,2019-08-29,,,,
php,versions,7.3.8,2019-08-01,,,,
php,versions,7.2.21,2019-08-01,,,,
php,versions,7.1.31,2019-08-01,,,,
php,versions,7.3.7,2019-07-04,,,,
php,versions,7.2.20,2019-07-04,,,,
php,versions,7.3.6,2019-05-30,,,,
php,versions,7.2.19,2019-05-30,,,,
php,versions,7.2.18,2019-05-30,,,,
php,versions,7.1.30,2019-05-30,,,,
php,versions,7.3.5,2019-05-02,,,,
php,versions,7.2.17,2019-05-02,,,,
php,versions,7.1.29,2019-05-02,,,,
php,versions,7.1.28,2019-05-02,,,,
php,versions,7.3.4,2019-04-04,,,,
php,versions,7.2.16,2019-04-04,,,,
php,versions,7.3.3,2019-03-07,,,,
php,versions,7.2.15,2019-03-07,,,,
php,versions,7.1.27,2019-03-07,,,,
php,versions,7.3.2,2019-02-07,,,,
php,versions,7.2.14,2019-02-07,,,,
php,versions,7.3.1,2019-01-10,,,,
php,versions,7.1.26,2019-01-10,,,,
php,versions,7.0.33,2019-01-10,,,,
php,versions,5.6.40,2019-01-10,,,,
php,versions,7.3.0,2018-12-06,,,,
php,versions,7.2.13,2018-12-06,,,,
php,versions,7.1.25,2018-12-06,,,,
php,versions,5.6.39,2018-12-06,,,,
php,versions,7.2.12,2018-11-08,,,,
php,versions,7.1.24,2018-11-08,,,,
php,versions,7.2.11,2018-10-11,,,,
php,versions,7.1.23,2018-10-11,,,,
php,versions,7.2.10,2018-09-13,,,,
php,versions,7.1.22,2018-09-13,,,,
php,versions,7.1.21,2018-09-13,,,,
php,versions,7.0.32,2018-09-13,,,,
php,versions,5.6.38,2018-09-13,,,,
php,versions,7.2.9,2018-08-16,,,,
php,versions,7.1.20,2018-08-16,,,,
php,versions,7.2.8,2018-07-19,,,,
php,versions,7.0.31,2018-07-19,,,,
php,versions,5.6.37,2018-07-19,,,,
php,versions,7.2.7,2018-06-21,,,,
php,versions,7.1.19,2018-06-21,,,,
php,versions,7.2.6,2018-05-24,,,,
php,versions,7.1.18,2018-05-24,,,,
php,versions,7.2.5,2018-04-26,,,,
php,versions,7.1.17,2018-04-26,,,,
php,versions,7.0.30,2018-04-26,,,,
php,versions,5.6.36,2018-04-26,,,,
php,versions,7.2.4,2018-03-29,,,,
php,versions,7.1.16,2018-03-29,,,,
php,versions,7.0.29,2018-03-29,,,,
php,versions,5.6.35,2018-03-29,,,,
php,versions,7.2.3,2018-03-01,,,,
php,versions,7.1.15,2018-03-01,,,,
php,versions,7.0.28,2018-03-01,,,,
php,versions,5.6.34,2018-03-01,,,,
php,versions,7.2.2,2018-02-01,,,,
php,versions,7.1.14,2018-02-01,,,,
php,versions,7.2.1,2018-01-04,,,,
php,versions,7.1.13,2018-01-04,,,,
php,versions,7.0.27,2018-01-04,,,,
php,versions,5.6.33,2018-01-04,,,,
php,versions,7.2.0,2017-11-30,,,,
php,versions,7.1.12,2017-11-23,,,,
php,versions,7.0.26,2017-11-23,,,,
php,versions,7.1.11,2017-10-26,,,,
php,versions,7.0.25,2017-10-26,,,,
php,versions,5.6.32,2017-10-26,,,,
php,versions,7.1.10,2017-09-28,,,,
php,versions,7.0.24,2017-09-28,,,,
php,versions,7.1.9,2017-08-31,,,,
php,versions,7.0.23,2017-08-31,,,,
php,versions,7.1.8,2017-08-03,,,,
php,versions,7.0.22,2017-08-03,,,,
php,versions,7.1.7,2017-07-06,,,,
php,versions,7.0.21,2017-07-06,,,,
php,versions,5.6.31,2017-07-06,,,,
php,versions,7.1.6,2017-06-08,,,,
php,versions,7.0.20,2017-06-08,,,,
php,versions,7.1.5,2017-05-11,,,,
php,versions,7.0.19,2017-05-11,,,,
php,versions,7.1.4,2017-04-13,,,,
php,versions,7.0.18,2017-04-13,,,,
php,versions,7.0.17,2017-03-30,,,,
php,versions,7.1.3,2017-03-16,,,,
php,versions,7.1.2,2017-02-16,,,,
php,versions,7.0.16,2017-02-16,,,,
php,versions,7.1.1,2017-01-19,,,,
php,versions,7.0.15,2017-01-19,,,,
php,versions,5.6.30,2017-01-19,,,,
php,versions,7.0.14,2016-12-08,,,,
php,versions,5.6.29,2016-12-08,,,,
php,versions,7.1.0,2016-12-01,,,,
php,versions,7.0.13,2016-11-10,,,,
php,versions,5.6.28,2016-11-10,,,,
php,versions,7.0.12,2016-10-13,,,,
php,versions,5.6.27,2016-10-13,,,,
php,versions,7.0.11,2016-09-15,,,,
php,versions,5.6.26,2016-09-15,,,,
php,versions,7.0.10,2016-08-18,,,,
php,versions,5.6.25,2016-08-18,,,,
php,versions,7.0.9,2016-07-21,,,,
php,versions,5.6.24,2016-07-21,,,,
php,versions,5.5.38,2016-07-21,,,,
php,versions,7.0.8,2016-06-23,,,,
php,versions,5.6.23,2016-06-23,,,,
php,versions,5.5.37,2016-06-23,,,,
php,versions,7.0.7,2016-05-26,,,,
php,versions,5.6.22,2016-05-26,,,,
php,versions,5.5.36,2016-05-26,,,,
php,versions,7.0.6,2016-04-28,,,,
php,versions,5.6.21,2016-04-28,,,,
php,versions,7.0.5,2016-03-31,,,,
php,versions,5.6.20,2016-03-31,,,,
php,versions,5.5.35,2016-03-31,,,,
php,versions,5.5.34,2016-03-31,,,,
php,versions,7.0.4,2016-03-03,,,,
php,versions,5.6.19,2016-03-03,,,,
php,versions,5.5.33,2016-03-03,,,,
php,versions,7.0.3,2016-02-04,,,,
php,versions,5.6.18,2016-02-04,,,,
php,versions,5.5.32,2016-02-04,,,,
php,versions,7.0.2,2016-01-07,,,,
php,versions,5.6.17,2016-01-07,,,,
php,versions,5.5.31,2016-01-07,,,,
php,versions,7.0.1,2015-12-17,,,,
php,versions,7.0.0,2015-12-03,,,,
php,versions,5.6.16,2015-11-26,,,,
php,versions,5.6.15,2015-10-29,,,,
php,versions,5.6.14,2015-10-01,,,,
php,versions,5.5.30,2015-10-01,,,,
php,versions,5.6.13,2015-09-03,,,,
php,versions,5.5.29,2015-09-03,,,,
php,versions,5.4.45,2015-09-03,,,,
php,versions,5.6.12,2015-08-06,,,,
php,versions,5.5.28,2015-08-06,,,,
php,versions,5.4.44,2015-08-06,,,,
php,versions,5.6.11,2015-07-10,,,,
php,versions,5.5.27,2015-07-09,,,,
php,versions,5.4.43,2015-07-09,,,,
php,versions,5.6.10,2015-06-11,,,,
php,versions,5.5.26,2015-06-11,,,,
php,versions,5.4.42,2015-06-11,,,,
php,versions,5.6.9,2015-05-14,,,,
php,versions,5.5.25,2015-05-14,,,,
php,versions,5.4.41,2015-05-14,,,,
php,versions,5.6.8,2015-04-16,,,,
php,versions,5.5.24,2015-04-16,,,,
php,versions,5.4.40,2015-04-16,,,,
php,versions,5.6.7,2015-03-19,,,,
php,versions,5.4.39,2015-03-19,,,,
php,versions,5.5.23,2015-02-20,,,,
php,versions,5.5.22,2015-02-20,,,,
php,versions,5.6.6,2015-02-19,,,,
php,versions,5.4.38,2015-02-19,,,,
php,versions,5.6.5,2015-01-22,,,,
php,versions,5.5.21,2015-01-22,,,,
php,versions,5.4.37,2015-01-22,,,,
php,versions,5.6.4,2014-12-18,,,,
